_CREATOR_URI_USER;_CREATION_DATE;_LAST_UPDATE_URI_USER;_LAST_UPDATE_DATE;_MODEL_VERSION;_UI_VERSION;_IS_COMPLETE;_SUBMISSION_DATE;_MARKED_AS_COMPLETE_DATE;wealth.reported;HH7_FUTURE;LOCATION_LNG;HOUSEHOLD_REF;LOCATION_LAT;STATUS;LOCATION_ALT;HH05;HH04;MEMBER_NO_CHILD_FEMALE;HH06;HH01;LOCATION_ACC;MEMBER_NO_ADOLESCENT_FEMALE;HH03;MEMBER_NO_ADULT_FEMALE;SEX_OF_INTERVIEWEE;HH02;MEMBER_NO_CHILD_MALE;HH07_DONE;MEMBER_NO_ADULT_MALE;MEMBER_NO_ADOLESCENT_MALE;hh0;hh;wealth.reported;psu;AREA;ID;division;district;upazila;union;vwc;ultrapoor;poor;nonpoor;CountSTratWealth;weight
shahjahan;06:49,0;0;06:49,0;0;0;1;06:49,0;06:49,0;np;A;0;40310;0;0;0;B;A;1;C;B;0;0;C;1;F;B;0;0;2;0;;10;pp;4;1;40310;;Gazipur;Kapasia;Chandpur;Chamurkhi-17;7;39;69;9;4,333333333
shahjahan;10:00,0;0;10:00,0;0;0;1;10:00,0;10:00,0;np;C;0;40319;0;0;0;B;A;0;B;A;0;0;B;1;F;B;1;0;0;1;;19;np;4;1;40319;;Gazipur;Kapasia;Chandpur;Chamurkhi-17;7;39;69;9;7,666666667
shahjahan;12:08,0;0;12:08,0;0;0;1;12:08,0;12:08,0;np;A;0;40320;0;0;0;B;A;0;C;B;0;1;B;2;F;B;2;0;1;0;;20;np;4;1;40320;;Gazipur;Kapasia;Chandpur;Chamurkhi-17;7;39;69;9;7,666666667
shahjahan;14:01,0;0;14:01,0;0;0;1;14:01,0;14:01,0;np;C;0;40321;0;0;0;B;A;0;C;B;0;0;B;1;F;B;0;0;0;0;;21;np;4;1;40321;;Gazipur;Kapasia;Chandpur;Chamurkhi-17;7;39;69;9;7,666666667
shahjahan;51:24,0;0;51:24,0;0;0;1;51:24,0;51:24,0;up;A;0;40304;0;0;0;B;A;0;C;B;0;1;B;1;F;D;0;0;2;0;0;4;up;4;1;40304;;Gazipur;Kapasia;Chandpur;Chamurkhi-17;7;39;69;9;0,777777778
shahjahan;53:23,0;0;53:23,0;0;0;1;53:23,0;53:23,0;up;;0;40305;0;0;0;B;A;0;C;B;0;0;D;2;F;D;0;D;1;2;0;5;up;4;1;40305;;Gazipur;Kapasia;Chandpur;Chamurkhi-17;7;39;69;9;0,777777778
shahjahan;55:21,0;0;55:21,0;0;0;1;55:21,0;55:21,0;up;C;0;40306;0;0;0;B;A;2;C;C;0;1;D;1;F;D;0;0;1;0;0;6;up;4;1;40306;;Gazipur;Kapasia;Chandpur;Chamurkhi-17;7;39;69;9;0,777777778
shahjahan;57:50,0;0;57:50,0;0;0;1;57:50,0;57:50,0;pp;C;0;40311;0;0;0;B;A;1;C;B;0;1;B;2;M;B;1;0;2;0;;11;pp;4;1;40311;;Gazipur;Kapasia;Chandpur;Chamurkhi-17;7;39;69;9;4,333333333
shahjahan;00:00,0;0;00:00,0;0;0;1;00:00,0;00:00,0;np;;0;40312;0;0;0;B;B;0;C;A;0;0;B;1;F;B;1;C;0;1;;12;pp;4;1;40312;;Gazipur;Kapasia;Chandpur;Chamurkhi-17;7;39;69;9;4,333333333
shahjahan;02:03,0;0;02:03,0;0;0;1;02:03,0;02:03,0;pp;C;0;40313;0;0;0;C;A;0;D;A;0;0;B;1;F;B;1;0;1;1;;13;pp;4;1;40313;;Gazipur;Kapasia;Chandpur;Chamurkhi-17;7;39;69;9;4,333333333
shahjahan;04:20,0;0;04:20,0;0;0;1;04:20,0;04:20,0;np;;0;40322;0;0;0;B;A;0;C;D;0;0;B;2;M;C;1;C;2;0;;22;np;4;1;40322;;Gazipur;Kapasia;Chandpur;Chamurkhi-17;7;39;69;9;7,666666667
shahjahan;37:58,0;0;37:58,0;0;0;1;37:58,0;37:58,0;up;C;0;40307;0;0;0;D;D;0;C;A;0;0;B;1;F;D;2;0;1;0;0;7;up;4;1;40307;;Gazipur;Kapasia;Chandpur;Chamurkhi-17;7;39;69;9;0,777777778
shahjahan;40:32,0;0;40:32,0;0;0;1;40:32,0;40:32,0;pp;C;0;40308;0;0;0;B;A;0;B;A;0;2;D;1;F;B;1;0;1;0;0;8;up;4;1;40308;;Gazipur;Kapasia;Chandpur;Chamurkhi-17;7;39;69;9;0,777777778
shahjahan;42:55,0;0;42:55,0;0;0;1;42:55,0;42:55,0;pp;C;0;40314;0;0;0;B;A;0;E;B;0;0;D;0;M;D;0;0;1;0;;14;pp;4;1;40314;;Gazipur;Kapasia;Chandpur;Chamurkhi-17;7;39;69;9;4,333333333
shahjahan;45:24,0;0;45:24,0;0;0;1;45:24,0;45:24,0;pp;C;0;40315;0;0;0;B;A;0;C;C;0;1;B;1;M;C;0;0;2;1;;15;pp;4;1;40315;;Gazipur;Kapasia;Chandpur;Chamurkhi-17;7;39;69;9;4,333333333
shahjahan;47:54,0;0;47:54,0;0;0;1;47:54,0;47:54,0;np;C;0;40323;0;0;0;D;D;1;C;C;0;0;B;3;M;C;0;0;3;1;;23;np;4;1;40323;;Gazipur;Kapasia;Chandpur;Chamurkhi-17;7;39;69;9;7,666666667
shahjahan;49:59,0;0;49:59,0;0;0;1;49:59,0;49:59,0;np;C;0;40324;0;0;0;B;A;0;C;B;0;0;B;2;M;B;0;0;1;0;;24;np;4;1;40324;;Gazipur;Kapasia;Chandpur;Chamurkhi-17;7;39;69;9;7,666666667
shahjahan;34:28,0;0;34:28,0;0;0;1;34:28,0;34:28,0;pp;;0;40316;0;0;0;B;A;0;C;C;0;0;B;1;F;D;1;C;2;1;;16;pp;4;1;40316;;Gazipur;Kapasia;Chandpur;Chamurkhi-17;7;39;69;9;4,333333333
shahjahan;37:29,0;0;37:29,0;0;0;1;37:29,0;37:29,0;pp;C;0;40317;0;0;0;B;D;1;C;B;0;0;B;1;F;B;1;0;1;0;;17;pp;4;1;40317;;Gazipur;Kapasia;Chandpur;Chamurkhi-17;7;39;69;9;4,333333333
shahjahan;09:12,0;0;09:12,0;0;0;1;09:12,0;09:12,0;np;A;0;40325;0;0;0;B;B;0;C;A;0;1;B;2;M;B;0;0;2;0;;25;np;4;1;40325;;Gazipur;Kapasia;Chandpur;Chamurkhi-17;7;39;69;9;7,666666667
shahjahan;11:06,0;0;11:06,0;0;0;1;11:06,0;11:06,0;np;D;0;40326;0;0;0;B;A;0;C;A;0;0;B;2;M;D;0;0;1;0;;26;np;4;1;40326;;Gazipur;Kapasia;Chandpur;Chamurkhi-17;7;39;69;9;7,666666667
shahjahan;13:00,0;0;13:00,0;0;0;1;13:00,0;13:00,0;np;C;0;40327;0;0;0;B;A;0;C;C;0;1;B;1;M;C;0;0;2;0;;27;np;4;1;40327;;Gazipur;Kapasia;Chandpur;Chamurkhi-17;7;39;69;9;7,666666667
shahjahan;45:27,0;0;45:27,0;0;0;1;45:27,0;45:27,0;pp;;0;40318;0;0;0;B;0;0;D;C;0;0;D;0;M;D;0;C;1;0;;18;pp;4;1;40318;;Gazipur;Kapasia;Chandpur;Chamurkhi-17;7;39;69;9;4,333333333
sanjoy;07:09,0;0;07:09,0;0;0;1;07:09,0;07:09,0;np;C;89,0377039;30320;22,8657239;0;0;A;B;1;D;A;2485;1;B;2;F;A;0;0;2;1;;20;np;3;1;30320;;Satkhira;Kolaroa;Kalia;Kumanrol;40;89;71;9;7,888888889
sanjoy;09:31,0;0;09:31,0;0;0;1;09:31,0;09:31,0;pp;C;89,0377039;30315;22,8657239;0;0;A;B;0;D;E;2485;1;D;1;F;B;0;0;1;3;;15;pp;3;1;30315;;Satkhira;Kolaroa;Kalia;Kumanrol;40;89;71;9;9,888888889
sanjoy;33:00,0;0;33:00,0;0;0;1;33:00,0;33:00,0;pp;;89,0377039;30314;22,8657239;0;0;A;B;0;D;A;2485;0;D;1;M;A;1;C;2;2;;14;pp;3;1;30314;;Satkhira;Kolaroa;Kalia;Kumanrol;40;89;71;9;9,888888889
sanjoy;36:35,0;0;36:35,0;0;0;1;36:35,0;36:35,0;pp;C;89,0377039;30313;22,8657239;0;0;A;B;1;B;A;2485;1;A;1;F;B;0;0;1;2;;13;pp;3;1;30313;;Satkhira;Kolaroa;Kalia;Kumanrol;40;89;71;9;9,888888889
sanjoy;42:33,0;0;42:33,0;0;0;1;42:33,0;42:33,0;np;;89,0377039;30326;22,8657239;0;0;A;B;1;C;E;2485;0;A;1;F;E;0;C;1;1;;26;np;3;1;30326;;Satkhira;Kolaroa;Kalia;Kumanrol;40;89;71;9;7,888888889
sanjoy;24:39,0;0;24:39,0;0;0;1;24:39,0;24:39,0;np;;89,15596044;30325;22,90581513;0;-48;A;B;0;B;A;35;0;C;2;M;A;0;C;2;0;;25;np;3;1;30325;;Satkhira;Kolaroa;Kalia;Kumanrol;40;89;71;9;7,888888889
sanjoy;24:49,0;0;24:49,0;0;0;1;24:49,0;24:49,0;np;;89,1557089;30321;22,905782;0;-47;A;B;0;D;A;20;0;C;1;F;A;0;C;1;1;;21;np;3;1;30321;;Satkhira;Kolaroa;Kalia;Kumanrol;40;89;71;9;7,888888889
sanjoy;55:47,0;0;55:47,0;0;0;1;55:47,0;55:47,0;pp;C;89,04424348;30311;22,84632223;0;-41;A;B;0;C;B;20;2;D;2;M;A;0;0;2;0;;11;pp;3;1;30311;;Satkhira;Kolaroa;Kalia;Kumanrol;40;89;71;9;9,888888889
sanjoy;02:32,0;0;02:32,0;0;0;1;02:32,0;02:32,0;np;;89,0423948;30327;22,8530482;0;0;A;A;0;B;A;2322;0;C;2;F;B;1;C;1;0;;27;np;3;1;30327;;Satkhira;Kolaroa;Kalia;Kumanrol;40;89;71;9;7,888888889
sanjoy;06:33,0;0;06:33,0;0;0;1;06:33,0;06:33,0;pp;C;89,0423948;30317;22,8530482;0;0;A;B;0;C;E;2322;0;A;1;F;E;1;0;1;1;;17;pp;3;1;30317;;Satkhira;Kolaroa;Kalia;Kumanrol;40;89;71;9;9,888888889
sanjoy;17:59,0;0;17:59,0;0;0;1;17:59,0;17:59,0;np;C;89,04459227;30323;22,84647606;0;-63;A;B;0;B;A;35;0;A;1;M;A;1;0;1;0;;23;np;3;1;30323;;Satkhira;Kolaroa;Kalia;Kumanrol;40;89;71;9;7,888888889
sanjoy;23:24,0;0;23:24,0;0;0;1;23:24,0;23:24,0;np;C;89,0360628;30319;22,8307334;0;0;A;B;1;B;A;4273;0;A;1;F;A;0;0;1;0;;19;np;3;1;30319;;Satkhira;Kolaroa;Kalia;Kumanrol;40;89;71;9;7,888888889
sanjoy;26:56,0;0;26:56,0;0;0;1;26:56,0;26:56,0;np;C;89,0360628;30324;22,8307334;0;0;A;B;0;C;B;4273;0;A;1;M;A;1;0;1;0;;24;np;3;1;30324;;Satkhira;Kolaroa;Kalia;Kumanrol;40;89;71;9;7,888888889
sanjoy;31:08,0;0;31:08,0;0;0;1;31:08,0;31:08,0;np;;89,0474323;30322;22,8090767;0;0;A;B;0;B;A;3915;1;B;1;F;A;0;C;0;1;;22;np;3;1;30322;;Satkhira;Kolaroa;Kalia;Kumanrol;40;89;71;9;7,888888889
sanjoy;27:32,0;0;27:32,0;0;0;1;27:32,0;27:32,0;pp;C;89,0474323;30312;22,8090767;0;0;A;B;0;D;C;3915;1;B;1;M;C;0;0;1;1;;12;pp;3;1;30312;;Satkhira;Kolaroa;Kalia;Kumanrol;40;89;71;9;9,888888889
sanjoy;25:21,0;0;25:21,0;0;0;1;25:21,0;25:21,0;pp;C;89,0474323;30318;22,8090767;0;0;A;B;0;D;C;3915;0;B;1;M;C;0;0;1;0;;18;pp;3;1;30318;;Satkhira;Kolaroa;Kalia;Kumanrol;40;89;71;9;9,888888889
sanjoy;25:29,0;0;25:29,0;0;0;1;25:29,0;25:29,0;pp;;89,0474323;30316;22,8090767;0;0;A;B;1;D;C;3915;0;C;1;M;C;2;C;1;0;;16;pp;3;1;30316;;Satkhira;Kolaroa;Kalia;Kumanrol;40;89;71;9;9,888888889
shahjahan;48:37,0;0;48:37,0;0;0;1;48:37,0;48:37,0;np;;0;70301;0;0;0;B;A;0;C;B;0;0;B;3;F;C;0;C;4;2;0;1;up;7;1;70301;;Gazipur;Kaligonj;Jangalia;Shaldia;28;48;90;9;3,111111111
shahjahan;51:31,0;0;51:31,0;0;0;1;51:31,0;51:31,0;np;A;0;70310;0;0;0;B;A;0;C;B;0;0;B;1;F;B;0;0;1;0;;10;pp;7;1;70310;;Gazipur;Kaligonj;Jangalia;Shaldia;28;48;90;9;5,333333333
shahjahan;53:56,0;0;53:56,0;0;0;1;53:56,0;53:56,0;pp;C;0;70311;0;0;0;B;A;0;C;A;0;1;C;2;F;B;0;0;4;0;;11;pp;7;1;70311;;Gazipur;Kaligonj;Jangalia;Shaldia;28;48;90;9;5,333333333
shahjahan;56:13,0;0;56:13,0;0;0;1;56:13,0;56:13,0;pp;A;0;70312;0;0;0;D;B;1;C;A;0;1;C;2;F;B;0;0;3;0;;12;pp;7;1;70312;;Gazipur;Kaligonj;Jangalia;Shaldia;28;48;90;9;5,333333333
shahjahan;58:31,0;0;58:31,0;0;0;1;58:31,0;58:31,0;np;A;0;70319;0;0;0;B;A;0;C;B;0;0;B;2;F;C;2;0;1;0;;19;np;7;1;70319;;Gazipur;Kaligonj;Jangalia;Shaldia;28;48;90;9;10
shahjahan;00:33,0;0;00:33,0;0;0;1;00:33,0;00:33,0;np;A;0;70320;0;0;0;B;A;0;B;A;0;0;D;1;F;B;1;0;3;1;;20;np;7;1;70320;;Gazipur;Kaligonj;Jangalia;Shaldia;28;48;90;9;10
shahjahan;02:19,0;0;02:19,0;0;0;1;02:19,0;02:19,0;np;A;0;70321;0;0;0;B;B;1;C;B;0;0;B;4;F;C;1;0;3;3;;21;np;7;1;70321;;Gazipur;Kaligonj;Jangalia;Shaldia;28;48;90;9;10
shahjahan;05:54,0;0;05:54,0;0;0;1;05:54,0;05:54,0;np;C;0;70322;0;0;0;B;A;0;C;B;0;1;B;3;F;A;2;C;4;1;;22;np;7;1;70322;;Gazipur;Kaligonj;Jangalia;Shaldia;28;48;90;9;10
shahjahan;08:08,0;0;08:08,0;0;0;1;08:08,0;08:08,0;np;;0;70323;0;0;0;B;A;0;B;A;0;2;B;2;F;A;0;C;2;2;;23;np;7;1;70323;;Gazipur;Kaligonj;Jangalia;Shaldia;28;48;90;9;10
shahjahan;46:23,0;0;46:23,0;0;0;1;46:23,0;46:23,0;up;C;0;70302;0;0;0;C;D;2;B;A;0;0;B;1;F;B;1;0;1;0;0;2;up;7;1;70302;;Gazipur;Kaligonj;Jangalia;Shaldia;28;48;90;9;3,111111111
shahjahan;49:27,0;0;49:27,0;0;0;1;49:27,0;49:27,0;up;A;0;70303;0;0;0;C;C;1;C;D;0;0;B;3;F;C;0;0;2;1;0;3;up;7;1;70303;;Gazipur;Kaligonj;Jangalia;Shaldia;28;48;90;9;3,111111111
shahjahan;52:16,0;0;52:16,0;0;0;1;52:16,0;52:16,0;np;;0;70304;0;0;0;C;B;2;B;A;0;1;B;3;F;B;0;C;3;0;0;4;up;7;1;70304;;Gazipur;Kaligonj;Jangalia;Shaldia;28;48;90;9;3,111111111
shahjahan;55:02,0;0;55:02,0;0;0;1;55:02,0;55:02,0;pp;A;0;70313;0;0;0;C;B;0;D;A;0;0;C;1;F;D;1;0;1;0;;13;pp;7;1;70313;;Gazipur;Kaligonj;Jangalia;Shaldia;28;48;90;9;5,333333333
shahjahan;58:06,0;0;58:06,0;0;0;1;58:06,0;58:06,0;pp;;0;70314;0;0;0;C;A;1;E;B;0;1;D;2;M;D;1;C;1;0;;14;pp;7;1;70314;;Gazipur;Kaligonj;Jangalia;Shaldia;28;48;90;9;5,333333333
shahjahan;00:42,0;0;00:42,0;0;0;1;00:42,0;00:42,0;pp;A;0;70315;0;0;0;B;A;0;C;B;0;2;B;1;F;D;2;0;1;1;;15;pp;7;1;70315;;Gazipur;Kaligonj;Jangalia;Shaldia;28;48;90;9;5,333333333
shahjahan;03:24,0;0;03:24,0;0;0;1;03:24,0;03:24,0;np;A;0;70324;0;0;0;C;C;1;E;A;0;0;B;2;F;D;1;E;0;0;;24;np;7;1;70324;;Gazipur;Kaligonj;Jangalia;Shaldia;28;48;90;9;10
shahjahan;05:59,0;0;05:59,0;0;0;1;05:59,0;05:59,0;np;A;0;70325;0;0;0;C;C;1;C;D;0;0;B;2;F;D;1;0;2;1;;25;np;7;1;70325;;Gazipur;Kaligonj;Jangalia;Shaldia;28;48;90;9;10
shahjahan;08:27,0;0;08:27,0;0;0;1;08:27,0;08:27,0;np;C;0;70326;0;0;0;A;A;0;C;B;0;0;B;1;F;B;0;0;1;0;;26;np;7;1;70326;;Gazipur;Kaligonj;Jangalia;Shaldia;28;48;90;9;10
shahjahan;44:47,0;0;44:47,0;0;0;1;44:47,0;44:47,0;np;;0;70306;0;0;0;C;B;2;C;B;0;1;D;4;F;D;2;D;3;1;0;6;up;7;1;70306;;Gazipur;Kaligonj;Jangalia;Shaldia;28;48;90;9;3,111111111
shahjahan;47:48,0;0;47:48,0;0;0;1;47:48,0;47:48,0;up;C;0;70307;0;0;0;C;D;0;D;B;0;0;B;1;F;B;2;0;0;0;0;7;up;7;1;70307;;Gazipur;Kaligonj;Jangalia;Shaldia;28;48;90;9;3,111111111
shahjahan;50:43,0;0;50:43,0;0;0;1;50:43,0;50:43,0;up;A;0;70308;0;0;0;C;B;1;C;C;0;0;A;1;F;D;1;0;1;0;0;8;up;7;1;70308;;Gazipur;Kaligonj;Jangalia;Shaldia;28;48;90;9;3,111111111
shahjahan;53:39,0;0;53:39,0;0;0;1;53:39,0;53:39,0;up;A;0;70309;0;0;0;C;B;1;E;C;0;0;D;2;F;C;1;0;1;0;0;9;up;7;1;70309;;Gazipur;Kaligonj;Jangalia;Shaldia;28;48;90;9;3,111111111
shahjahan;56:17,0;0;56:17,0;0;0;1;56:17,0;56:17,0;np;A;0;70327;0;0;0;C;C;0;E;B;0;0;C;1;M;D;1;0;1;1;;27;np;7;1;70327;;Gazipur;Kaligonj;Jangalia;Shaldia;28;48;90;9;10
rezaul;36:36,0;0;36:36,0;0;0;1;36:36,0;36:36,0;up;C;0;60304;0;0;0;A;B;1;B;A;0;0;A;2;F;D;1;0;1;0;0;4;up;6;1;60304;;Dhaka;Dhamrai;Nannar;Salakora;7;40;48;9;0,777777778
rezaul;38:42,0;0;38:42,0;0;0;1;38:42,0;38:42,0;pp;;0;60314;0;0;0;A;A;1;B;A;0;0;B;3;F;A;0;C;3;0;;14;pp;6;1;60314;;Dhaka;Dhamrai;Nannar;Salakora;7;40;48;9;4,444444444
rezaul;40:42,0;0;40:42,0;0;0;1;40:42,0;40:42,0;pp;C;0;60315;0;0;0;A;B;0;B;A;0;0;B;2;F;A;1;0;3;0;;15;pp;6;1;60315;;Dhaka;Dhamrai;Nannar;Salakora;7;40;48;9;4,444444444
rezaul;42:40,0;0;42:40,0;0;0;1;42:40,0;42:40,0;pp;C;0;60318;0;0;0;A;A;1;B;A;0;0;B;4;F;D;1;0;6;1;;18;pp;6;1;60318;;Dhaka;Dhamrai;Nannar;Salakora;7;40;48;9;4,444444444
rezaul;44:47,0;0;44:47,0;0;0;1;44:47,0;44:47,0;np;C;0;60322;0;0;0;A;B;2;B;C;0;0;C;1;F;C;0;0;1;0;;22;np;6;1;60322;;Dhaka;Dhamrai;Nannar;Salakora;7;40;48;9;5,333333333
rezaul;46:28,0;0;46:28,0;0;0;1;46:28,0;46:28,0;np;C;0;60324;0;0;0;A;B;1;B;A;0;0;B;2;F;D;0;0;2;1;;24;np;6;1;60324;;Dhaka;Dhamrai;Nannar;Salakora;7;40;48;9;5,333333333
rezaul;22:45,0;0;22:45,0;0;0;1;22:45,0;22:45,0;up;;0;60303;0;0;0;A;B;0;B;C;0;0;B;1;F;C;2;C;1;0;0;3;up;6;1;60303;;Dhaka;Dhamrai;Nannar;Salakora;7;40;48;9;0,777777778
rezaul;25:05,0;0;25:05,0;0;0;1;25:05,0;25:05,0;up;A;0;60305;0;0;0;A;B;1;A;A;0;0;B;1;M;A;0;0;1;0;0;5;up;6;1;60305;;Dhaka;Dhamrai;Nannar;Salakora;7;40;48;9;0,777777778
rezaul;26:43,0;0;26:43,0;0;0;1;26:43,0;26:43,0;up;A;0;60306;0;0;0;A;B;0;A;A;0;0;A;1;F;A;0;0;1;0;0;6;up;6;1;60306;;Dhaka;Dhamrai;Nannar;Salakora;7;40;48;9;0,777777778
rezaul;28:10,0;0;28:10,0;0;0;1;28:10,0;28:10,0;pp;C;0;60310;0;0;0;A;B;1;B;C;0;1;A;2;F;C;0;0;2;1;;10;pp;6;1;60310;;Dhaka;Dhamrai;Nannar;Salakora;7;40;48;9;4,444444444
rezaul;29:48,0;0;29:48,0;0;0;1;29:48,0;29:48,0;pp;A;0;60311;0;0;0;A;B;0;A;A;0;0;B;1;F;A;1;0;1;0;;11;pp;6;1;60311;;Dhaka;Dhamrai;Nannar;Salakora;7;40;48;9;4,444444444
rezaul;31:38,0;0;31:38,0;0;0;1;31:38,0;31:38,0;pp;A;0;60312;0;0;0;A;B;1;A;C;0;0;B;3;F;C;1;0;2;0;;12;pp;6;1;60312;;Dhaka;Dhamrai;Nannar;Salakora;7;40;48;9;4,444444444
rezaul;33:30,0;0;33:30,0;0;0;1;33:30,0;33:30,0;pp;A;0;60316;0;0;0;A;B;0;B;A;0;1;B;1;F;A;0;0;1;1;;16;pp;6;1;60316;;Dhaka;Dhamrai;Nannar;Salakora;7;40;48;9;4,444444444
rezaul;34:59,0;0;34:59,0;0;0;1;34:59,0;34:59,0;pp;A;0;60317;0;0;0;A;B;0;B;C;0;0;A;1;F;C;0;0;1;1;;17;pp;6;1;60317;;Dhaka;Dhamrai;Nannar;Salakora;7;40;48;9;4,444444444
rezaul;42:31,0;0;42:31,0;0;0;1;42:31,0;42:31,0;np;A;0;60319;0;0;0;A;A;0;A;A;0;0;A;2;F;A;1;0;1;0;;19;np;6;1;60319;;Dhaka;Dhamrai;Nannar;Salakora;7;40;48;9;5,333333333
rezaul;44:07,0;0;44:07,0;0;0;1;44:07,0;44:07,0;np;C;0;60320;0;0;0;A;A;0;B;C;0;0;B;2;F;C;1;0;3;1;;20;np;6;1;60320;;Dhaka;Dhamrai;Nannar;Salakora;7;40;48;9;5,333333333
rezaul;45:20,0;0;45:20,0;0;0;1;45:20,0;45:20,0;np;C;0;60323;0;0;0;A;B;0;B;C;0;0;B;2;F;D;0;0;2;2;;23;np;6;1;60323;;Dhaka;Dhamrai;Nannar;Salakora;7;40;48;9;5,333333333
rezaul;46:40,0;0;46:40,0;0;0;1;46:40,0;46:40,0;np;C;0;60327;0;0;0;A;A;1;B;A;0;2;B;2;F;A;1;0;1;0;;27;np;6;1;60327;;Dhaka;Dhamrai;Nannar;Salakora;7;40;48;9;5,333333333
rezaul;36:00,0;0;36:00,0;0;0;1;36:00,0;36:00,0;up;A;0;60301;0;0;0;A;B;0;D;C;0;0;D;1;F;C;1;0;1;0;0;1;up;6;1;60301;;Dhaka;Dhamrai;Nannar;Salakora;7;40;48;9;0,777777778
rezaul;44:26,0;0;44:26,0;0;0;1;44:26,0;44:26,0;pp;A;0;60313;0;0;0;A;B;0;D;C;0;0;C;2;F;C;0;0;0;0;;13;pp;6;1;60313;;Dhaka;Dhamrai;Nannar;Salakora;7;40;48;9;4,444444444
rezaul;46:05,0;0;46:05,0;0;0;1;46:05,0;46:05,0;np;A;0;60321;0;0;0;A;A;1;D;C;0;0;C;1;F;C;0;0;1;0;;21;np;6;1;60321;;Dhaka;Dhamrai;Nannar;Salakora;7;40;48;9;5,333333333
rezaul;48:12,0;0;48:12,0;0;0;1;48:12,0;48:12,0;np;A;0;60325;0;0;0;A;B;0;B;C;0;0;B;1;F;C;0;0;2;1;;25;np;6;1;60325;;Dhaka;Dhamrai;Nannar;Salakora;7;40;48;9;5,333333333
rezaul;49:42,0;0;49:42,0;0;0;1;49:42,0;49:42,0;np;A;0;60326;0;0;0;A;A;1;A;A;0;0;B;2;F;A;0;0;2;1;;26;np;6;1;60326;;Dhaka;Dhamrai;Nannar;Salakora;7;40;48;9;5,333333333
shahjahan;06:36,0;0;06:36,0;0;0;1;06:36,0;06:36,0;np;A;0;70316;0;0;0;C;C;0;C;B;0;0;B;2;F;B;2;C;2;0;;16;pp;7;1;70316;;Gazipur;Kaligonj;Jangalia;Shaldia;28;48;90;9;5,333333333
shahjahan;09:07,0;0;09:07,0;0;0;1;09:07,0;09:07,0;np;E;0;70317;0;0;0;C;D;1;E;D;0;0;D;1;F;D;0;0;1;0;;17;pp;7;1;70317;;Gazipur;Kaligonj;Jangalia;Shaldia;28;48;90;9;5,333333333
shahjahan;11:40,0;0;11:40,0;0;0;1;11:40,0;11:40,0;np;A;0;70318;0;0;0;C;A;2;C;B;0;0;B;1;F;D;1;E;0;0;;18;pp;7;1;70318;;Gazipur;Kaligonj;Jangalia;Shaldia;28;48;90;9;5,333333333
milon;49:44,0;0;49:44,0;0;0;1;49:44,0;49:44,0;up;;0;80301;0;0;0;A;A;1;C;E;0;0;B;2;F;E;0;C;3;0;0;1;up;8;1;80301;;Rajbari;Rajbari sadar;Dadshi;Pakuri kanda 1;38;90;20;9;4,222222222
milon;48:28,0;0;48:28,0;0;0;1;48:28,0;48:28,0;up;;89,6542157;80302;23,7383465;0;0;A;A;1;C;C;2230;1;C;2;F;D;0;C;2;0;0;2;up;8;1;80302;;Rajbari;Rajbari sadar;Dadshi;Pakuri kanda 1;38;90;20;9;4,222222222
milon;44:45,0;0;44:45,0;0;0;1;44:45,0;44:45,0;up;C;89,6580056;80303;23,7568147;0;0;A;B;1;C;C;3177;1;A;1;F;C;0;0;1;0;0;3;up;8;1;80303;;Rajbari;Rajbari sadar;Dadshi;Pakuri kanda 1;38;90;20;9;4,222222222
rezaul;42:56,0;0;42:56,0;0;0;1;42:56,0;42:56,0;np;;0;50321;0;0;0;A;A;1;C;C;0;0;B;1;F;C;1;C;1;0;;21;np;5;1;50321;;Manikgonj;Singair;Joymontop;Char Durgapur-2;13;91;100;9;11,11111111
rezaul;44:50,0;0;44:50,0;0;0;1;44:50,0;44:50,0;np;C;0;50322;0;0;0;A;A;1;C;C;0;0;B;2;F;C;0;0;1;0;;22;np;5;1;50322;;Manikgonj;Singair;Joymontop;Char Durgapur-2;13;91;100;9;11,11111111
rezaul;46:08,0;0;46:08,0;0;0;1;46:08,0;46:08,0;np;;0;50324;0;0;0;A;B;1;C;C;0;1;B;1;F;D;1;C;1;1;;24;np;5;1;50324;;Manikgonj;Singair;Joymontop;Char Durgapur-2;13;91;100;9;11,11111111
rezaul;57:28,0;0;57:28,0;0;0;1;57:28,0;57:28,0;np;C;0;50325;0;0;0;A;A;0;B;A;0;0;B;2;F;D;0;0;1;0;;25;np;5;1;50325;;Manikgonj;Singair;Joymontop;Char Durgapur-2;13;91;100;9;11,11111111
rezaul;00:13,0;0;00:13,0;0;0;1;00:13,0;00:13,0;np;C;0;50326;0;0;0;A;A;1;C;C;0;0;B;2;F;C;0;0;3;0;;26;np;5;1;50326;;Manikgonj;Singair;Joymontop;Char Durgapur-2;13;91;100;9;11,11111111
rezaul;01:38,0;0;01:38,0;0;0;1;01:38,0;01:38,0;np;;0;50327;0;0;0;A;B;0;D;A;0;0;C;2;F;D;1;C;1;0;;27;np;5;1;50327;;Manikgonj;Singair;Joymontop;Char Durgapur-2;13;91;100;9;11,11111111
