Sl..No,ID,code128,PSU,District,PSU_UP,Upazila,PSU_Union,Union,PSU_VWC,VWC,HH_PSU,wealth,Ultra.poor,Poor,Non.Poor,Total,Remarks,Print Sl .no
3601,2514481333,#NAME?,25,Kishoreganj,14,Katiadi,48,Mosua,13,Charalgi-3,33,NP,11,31,88,130,,9
3601,2514481334,#NAME?,25,Kishoreganj,14,Katiadi,48,Mosua,13,Charalgi-3,34,NP,11,31,88,130,,9
3601,2514481335,#NAME?,25,Kishoreganj,14,Katiadi,48,Mosua,13,Charalgi-3,35,NP,11,31,88,130,,9
3601,2514481336,#NAME?,25,Kishoreganj,14,Katiadi,48,Mosua,13,Charalgi-3,36,NP,11,31,88,130,,9
,,#NAME?,,,,,,,,,,,,,,,,9
,,#NAME?,,,,,,,,,,,,,,,,9
3704,2514322411,#NAME?,25,Kishoreganj,14,Katiadi,32,Jalalpur,24,Dokkin Char Pukkia-3,11,UP,10,86,52,148,,9
3704,2514322412,#NAME?,25,Kishoreganj,14,Katiadi,32,Jalalpur,24,Dokkin Char Pukkia-3,12,UP,10,86,52,148,,9
3704,2514322413,#NAME?,25,Kishoreganj,14,Katiadi,32,Jalalpur,24,Dokkin Char Pukkia-3,13,UP,10,86,52,148,,9
3704,2514322414,#NAME?,25,Kishoreganj,14,Katiadi,32,Jalalpur,24,Dokkin Char Pukkia-3,14,UP,10,86,52,148,,9
3704,2514322415,#NAME?,25,Kishoreganj,14,Katiadi,32,Jalalpur,24,Dokkin Char Pukkia-3,15,UP,10,86,52,148,,9
3704,2514322416,#NAME?,25,Kishoreganj,14,Katiadi,32,Jalalpur,24,Dokkin Char Pukkia-3,16,UP,10,86,52,148,,9
3704,2514322421,#NAME?,25,Kishoreganj,14,Katiadi,32,Jalalpur,24,Dokkin Char Pukkia-3,21,PP,10,86,52,148,,9
3704,2514322422,#NAME?,25,Kishoreganj,14,Katiadi,32,Jalalpur,24,Dokkin Char Pukkia-3,22,PP,10,86,52,148,,9
3704,2514322423,#NAME?,25,Kishoreganj,14,Katiadi,32,Jalalpur,24,Dokkin Char Pukkia-3,23,PP,10,86,52,148,,9
3704,2514322424,#NAME?,25,Kishoreganj,14,Katiadi,32,Jalalpur,24,Dokkin Char Pukkia-3,24,PP,10,86,52,148,,9
3704,2514322425,#NAME?,25,Kishoreganj,14,Katiadi,32,Jalalpur,24,Dokkin Char Pukkia-3,25,PP,10,86,52,148,,9
3704,2514322426,#NAME?,25,Kishoreganj,14,Katiadi,32,Jalalpur,24,Dokkin Char Pukkia-3,26,PP,10,86,52,148,,9
3704,2514322431,#NAME?,25,Kishoreganj,14,Katiadi,32,Jalalpur,24,Dokkin Char Pukkia-3,31,NP,10,86,52,148,,9
3704,2514322432,#NAME?,25,Kishoreganj,14,Katiadi,32,Jalalpur,24,Dokkin Char Pukkia-3,32,NP,10,86,52,148,,9
3704,2514322433,#NAME?,25,Kishoreganj,14,Katiadi,32,Jalalpur,24,Dokkin Char Pukkia-3,33,NP,10,86,52,148,,9
3704,2514322434,#NAME?,25,Kishoreganj,14,Katiadi,32,Jalalpur,24,Dokkin Char Pukkia-3,34,NP,10,86,52,148,,9
3704,2514322435,#NAME?,25,Kishoreganj,14,Katiadi,32,Jalalpur,24,Dokkin Char Pukkia-3,35,NP,10,86,52,148,,9
3704,2514322436,#NAME?,25,Kishoreganj,14,Katiadi,32,Jalalpur,24,Dokkin Char Pukkia-3,36,NP,10,86,52,148,,9
,,#NAME?,,,,,,,,,,,,,,,,9
,,#NAME?,,,,,,,,,,,,,,,,9
3424,2514712811,#NAME?,25,Kishoreganj,14,Katiadi,71,Shasram Duldia,28,East purura-1,11,UP,45,30,162,237,,9
3424,2514712812,#NAME?,25,Kishoreganj,14,Katiadi,71,Shasram Duldia,28,East purura-1,12,UP,45,30,162,237,,9
3424,2514712813,#NAME?,25,Kishoreganj,14,Katiadi,71,Shasram Duldia,28,East purura-1,13,UP,45,30,162,237,,9
3424,2514712814,#NAME?,25,Kishoreganj,14,Katiadi,71,Shasram Duldia,28,East purura-1,14,UP,45,30,162,237,,9
3424,2514712815,#NAME?,25,Kishoreganj,14,Katiadi,71,Shasram Duldia,28,East purura-1,15,UP,45,30,162,237,,9
3424,2514712816,#NAME?,25,Kishoreganj,14,Katiadi,71,Shasram Duldia,28,East purura-1,16,UP,45,30,162,237,,9
3424,2514712821,#NAME?,25,Kishoreganj,14,Katiadi,71,Shasram Duldia,28,East purura-1,21,PP,45,30,162,237,,9
3424,2514712822,#NAME?,25,Kishoreganj,14,Katiadi,71,Shasram Duldia,28,East purura-1,22,PP,45,30,162,237,,9
3424,2514712823,#NAME?,25,Kishoreganj,14,Katiadi,71,Shasram Duldia,28,East purura-1,23,PP,45,30,162,237,,9
3424,2514712824,#NAME?,25,Kishoreganj,14,Katiadi,71,Shasram Duldia,28,East purura-1,24,PP,45,30,162,237,,9
3424,2514712825,#NAME?,25,Kishoreganj,14,Katiadi,71,Shasram Duldia,28,East purura-1,25,PP,45,30,162,237,,9
3424,2514712826,#NAME?,25,Kishoreganj,14,Katiadi,71,Shasram Duldia,28,East purura-1,26,PP,45,30,162,237,,9
3424,2514712831,#NAME?,25,Kishoreganj,14,Katiadi,71,Shasram Duldia,28,East purura-1,31,NP,45,30,162,237,,9
3424,2514712832,#NAME?,25,Kishoreganj,14,Katiadi,71,Shasram Duldia,28,East purura-1,32,NP,45,30,162,237,,9
3424,2514712833,#NAME?,25,Kishoreganj,14,Katiadi,71,Shasram Duldia,28,East purura-1,33,NP,45,30,162,237,,9
3424,2514712834,#NAME?,25,Kishoreganj,14,Katiadi,71,Shasram Duldia,28,East purura-1,34,NP,45,30,162,237,,9
3424,2514712835,#NAME?,25,Kishoreganj,14,Katiadi,71,Shasram Duldia,28,East purura-1,35,NP,45,30,162,237,,9
3424,2514712836,#NAME?,25,Kishoreganj,14,Katiadi,71,Shasram Duldia,28,East purura-1,36,NP,45,30,162,237,,9
,,#NAME?,,,,,,,,,,,,,,,,9
,,#NAME?,,,,,,,,,,,,,,,,9
3633,2514383211,#NAME?,25,Kishoreganj,14,Katiadi,38,Katiadi-Pourashava,32,Gagoir-1,11,UP,35,38,107,180,,9
3633,2514383212,#NAME?,25,Kishoreganj,14,Katiadi,38,Katiadi-Pourashava,32,Gagoir-1,12,UP,35,38,107,180,,9
3633,2514383213,#NAME?,25,Kishoreganj,14,Katiadi,38,Katiadi-Pourashava,32,Gagoir-1,13,UP,35,38,107,180,,9
3633,2514383214,#NAME?,25,Kishoreganj,14,Katiadi,38,Katiadi-Pourashava,32,Gagoir-1,14,UP,35,38,107,180,,9
3633,2514383215,#NAME?,25,Kishoreganj,14,Katiadi,38,Katiadi-Pourashava,32,Gagoir-1,15,UP,35,38,107,180,,9
3633,2514383216,#NAME?,25,Kishoreganj,14,Katiadi,38,Katiadi-Pourashava,32,Gagoir-1,16,UP,35,38,107,180,,9
3633,2514383221,#NAME?,25,Kishoreganj,14,Katiadi,38,Katiadi-Pourashava,32,Gagoir-1,21,PP,35,38,107,180,,9
3633,2514383222,#NAME?,25,Kishoreganj,14,Katiadi,38,Katiadi-Pourashava,32,Gagoir-1,22,PP,35,38,107,180,,9
3633,2514383223,#NAME?,25,Kishoreganj,14,Katiadi,38,Katiadi-Pourashava,32,Gagoir-1,23,PP,35,38,107,180,,9
3633,2514383224,#NAME?,25,Kishoreganj,14,Katiadi,38,Katiadi-Pourashava,32,Gagoir-1,24,PP,35,38,107,180,,9
3633,2514383225,#NAME?,25,Kishoreganj,14,Katiadi,38,Katiadi-Pourashava,32,Gagoir-1,25,PP,35,38,107,180,,9
3633,2514383226,#NAME?,25,Kishoreganj,14,Katiadi,38,Katiadi-Pourashava,32,Gagoir-1,26,PP,35,38,107,180,,9
3633,2514383231,#NAME?,25,Kishoreganj,14,Katiadi,38,Katiadi-Pourashava,32,Gagoir-1,31,NP,35,38,107,180,,9
3633,2514383232,#NAME?,25,Kishoreganj,14,Katiadi,38,Katiadi-Pourashava,32,Gagoir-1,32,NP,35,38,107,180,,9
3633,2514383233,#NAME?,25,Kishoreganj,14,Katiadi,38,Katiadi-Pourashava,32,Gagoir-1,33,NP,35,38,107,180,,9
3633,2514383234,#NAME?,25,Kishoreganj,14,Katiadi,38,Katiadi-Pourashava,32,Gagoir-1,34,NP,35,38,107,180,,9
3633,2514383235,#NAME?,25,Kishoreganj,14,Katiadi,38,Katiadi-Pourashava,32,Gagoir-1,35,NP,35,38,107,180,,9
3633,2514383236,#NAME?,25,Kishoreganj,14,Katiadi,38,Katiadi-Pourashava,32,Gagoir-1,36,NP,35,38,107,180,,9
,,#NAME?,,,,,,,,,,,,,,,,9
,,#NAME?,,,,,,,,,,,,,,,,9
3565,2514013811,#NAME?,25,Kishoreganj,14,Katiadi,1,Achmita,38,Harina-1,11,UP,37,122,86,245,,9
3565,2514013812,#NAME?,25,Kishoreganj,14,Katiadi,1,Achmita,38,Harina-1,12,UP,37,122,86,245,,9
3565,2514013813,#NAME?,25,Kishoreganj,14,Katiadi,1,Achmita,38,Harina-1,13,UP,37,122,86,245,,9
3565,2514013814,#NAME?,25,Kishoreganj,14,Katiadi,1,Achmita,38,Harina-1,14,UP,37,122,86,245,,9
3565,2514013815,#NAME?,25,Kishoreganj,14,Katiadi,1,Achmita,38,Harina-1,15,UP,37,122,86,245,,9
3565,2514013816,#NAME?,25,Kishoreganj,14,Katiadi,1,Achmita,38,Harina-1,16,UP,37,122,86,245,,9
3565,2514013821,#NAME?,25,Kishoreganj,14,Katiadi,1,Achmita,38,Harina-1,21,PP,37,122,86,245,,9
3565,2514013822,#NAME?,25,Kishoreganj,14,Katiadi,1,Achmita,38,Harina-1,22,PP,37,122,86,245,,9
3565,2514013823,#NAME?,25,Kishoreganj,14,Katiadi,1,Achmita,38,Harina-1,23,PP,37,122,86,245,,9
3565,2514013824,#NAME?,25,Kishoreganj,14,Katiadi,1,Achmita,38,Harina-1,24,PP,37,122,86,245,,9
3565,2514013825,#NAME?,25,Kishoreganj,14,Katiadi,1,Achmita,38,Harina-1,25,PP,37,122,86,245,,9
3565,2514013826,#NAME?,25,Kishoreganj,14,Katiadi,1,Achmita,38,Harina-1,26,PP,37,122,86,245,,9
3565,2514013831,#NAME?,25,Kishoreganj,14,Katiadi,1,Achmita,38,Harina-1,31,NP,37,122,86,245,,9
3565,2514013832,#NAME?,25,Kishoreganj,14,Katiadi,1,Achmita,38,Harina-1,32,NP,37,122,86,245,,9
3565,2514013833,#NAME?,25,Kishoreganj,14,Katiadi,1,Achmita,38,Harina-1,33,NP,37,122,86,245,,9
3565,2514013834,#NAME?,25,Kishoreganj,14,Katiadi,1,Achmita,38,Harina-1,34,NP,37,122,86,245,,9
3565,2514013835,#NAME?,25,Kishoreganj,14,Katiadi,1,Achmita,38,Harina-1,35,NP,37,122,86,245,,9
3565,2514013836,#NAME?,25,Kishoreganj,14,Katiadi,1,Achmita,38,Harina-1,36,NP,37,122,86,245,,9
,,#NAME?,,,,,,,,,,,,,,,,9
,,#NAME?,,,,,,,,,,,,,,,,9
3642,2514385211,#NAME?,25,Kishoreganj,14,Katiadi,38,Katiadi-Pourashava,52,Khetertica-2,11,UP,33,12,175,220,,9
3642,2514385212,#NAME?,25,Kishoreganj,14,Katiadi,38,Katiadi-Pourashava,52,Khetertica-2,12,UP,33,12,175,220,,9
3642,2514385213,#NAME?,25,Kishoreganj,14,Katiadi,38,Katiadi-Pourashava,52,Khetertica-2,13,UP,33,12,175,220,,9
3642,2514385214,#NAME?,25,Kishoreganj,14,Katiadi,38,Katiadi-Pourashava,52,Khetertica-2,14,UP,33,12,175,220,,9
3642,2514385215,#NAME?,25,Kishoreganj,14,Katiadi,38,Katiadi-Pourashava,52,Khetertica-2,15,UP,33,12,175,220,,9
3642,2514385216,#NAME?,25,Kishoreganj,14,Katiadi,38,Katiadi-Pourashava,52,Khetertica-2,16,UP,33,12,175,220,,9
3642,2514385221,#NAME?,25,Kishoreganj,14,Katiadi,38,Katiadi-Pourashava,52,Khetertica-2,21,PP,33,12,175,220,,9
3642,2514385222,#NAME?,25,Kishoreganj,14,Katiadi,38,Katiadi-Pourashava,52,Khetertica-2,22,PP,33,12,175,220,,9
3642,2514385223,#NAME?,25,Kishoreganj,14,Katiadi,38,Katiadi-Pourashava,52,Khetertica-2,23,PP,33,12,175,220,,9
3642,2514385224,#NAME?,25,Kishoreganj,14,Katiadi,38,Katiadi-Pourashava,52,Khetertica-2,24,PP,33,12,175,220,,9
3642,2514385225,#NAME?,25,Kishoreganj,14,Katiadi,38,Katiadi-Pourashava,52,Khetertica-2,25,PP,33,12,175,220,,9
3642,2514385226,#NAME?,25,Kishoreganj,14,Katiadi,38,Katiadi-Pourashava,52,Khetertica-2,26,PP,33,12,175,220,,9
3642,2514385231,#NAME?,25,Kishoreganj,14,Katiadi,38,Katiadi-Pourashava,52,Khetertica-2,31,NP,33,12,175,220,,9
3642,2514385232,#NAME?,25,Kishoreganj,14,Katiadi,38,Katiadi-Pourashava,52,Khetertica-2,32,NP,33,12,175,220,,9
3642,2514385233,#NAME?,25,Kishoreganj,14,Katiadi,38,Katiadi-Pourashava,52,Khetertica-2,33,NP,33,12,175,220,,9
3642,2514385234,#NAME?,25,Kishoreganj,14,Katiadi,38,Katiadi-Pourashava,52,Khetertica-2,34,NP,33,12,175,220,,9
3642,2514385235,#NAME?,25,Kishoreganj,14,Katiadi,38,Katiadi-Pourashava,52,Khetertica-2,35,NP,33,12,175,220,,9
3642,2514385236,#NAME?,25,Kishoreganj,14,Katiadi,38,Katiadi-Pourashava,52,Khetertica-2,36,NP,33,12,175,220,,9
,,#NAME?,,,,,,,,,,,,,,,,9
,,#NAME?,,,,,,,,,,,,,,,,9
3538,2514499511,#NAME?,25,Kishoreganj,14,Katiadi,49,Mumurdia,95,Uttor Mumurdia-1,11,UP,46,100,155,301,,9
3538,2514499512,#NAME?,25,Kishoreganj,14,Katiadi,49,Mumurdia,95,Uttor Mumurdia-1,12,UP,46,100,155,301,,9
3538,2514499513,#NAME?,25,Kishoreganj,14,Katiadi,49,Mumurdia,95,Uttor Mumurdia-1,13,UP,46,100,155,301,,9
3538,2514499514,#NAME?,25,Kishoreganj,14,Katiadi,49,Mumurdia,95,Uttor Mumurdia-1,14,UP,46,100,155,301,,9
3538,2514499515,#NAME?,25,Kishoreganj,14,Katiadi,49,Mumurdia,95,Uttor Mumurdia-1,15,UP,46,100,155,301,,9
3538,2514499516,#NAME?,25,Kishoreganj,14,Katiadi,49,Mumurdia,95,Uttor Mumurdia-1,16,UP,46,100,155,301,,9
3538,2514499521,#NAME?,25,Kishoreganj,14,Katiadi,49,Mumurdia,95,Uttor Mumurdia-1,21,PP,46,100,155,301,,9
3538,2514499522,#NAME?,25,Kishoreganj,14,Katiadi,49,Mumurdia,95,Uttor Mumurdia-1,22,PP,46,100,155,301,,9
3538,2514499523,#NAME?,25,Kishoreganj,14,Katiadi,49,Mumurdia,95,Uttor Mumurdia-1,23,PP,46,100,155,301,,9
3538,2514499524,#NAME?,25,Kishoreganj,14,Katiadi,49,Mumurdia,95,Uttor Mumurdia-1,24,PP,46,100,155,301,,9
3538,2514499525,#NAME?,25,Kishoreganj,14,Katiadi,49,Mumurdia,95,Uttor Mumurdia-1,25,PP,46,100,155,301,,9
3538,2514499526,#NAME?,25,Kishoreganj,14,Katiadi,49,Mumurdia,95,Uttor Mumurdia-1,26,PP,46,100,155,301,,9
3538,2514499531,#NAME?,25,Kishoreganj,14,Katiadi,49,Mumurdia,95,Uttor Mumurdia-1,31,NP,46,100,155,301,,9
3538,2514499532,#NAME?,25,Kishoreganj,14,Katiadi,49,Mumurdia,95,Uttor Mumurdia-1,32,NP,46,100,155,301,,9
3538,2514499533,#NAME?,25,Kishoreganj,14,Katiadi,49,Mumurdia,95,Uttor Mumurdia-1,33,NP,46,100,155,301,,9
3538,2514499534,#NAME?,25,Kishoreganj,14,Katiadi,49,Mumurdia,95,Uttor Mumurdia-1,34,NP,46,100,155,301,,9
3538,2514499535,#NAME?,25,Kishoreganj,14,Katiadi,49,Mumurdia,95,Uttor Mumurdia-1,35,NP,46,100,155,301,,9
3538,2514499536,#NAME?,25,Kishoreganj,14,Katiadi,49,Mumurdia,95,Uttor Mumurdia-1,36,NP,46,100,155,301,,9
,,#NAME?,,,,,,,,,,,,,,,,9
,,#NAME?,,,,,,,,,,,,,,,,9
3621,2514480911,#NAME?,25,Kishoreganj,14,Katiadi,48,Mosua,9,Boro mosua-7,11,UP,20,51,186,257,,9
3621,2514480912,#NAME?,25,Kishoreganj,14,Katiadi,48,Mosua,9,Boro mosua-7,12,UP,20,51,186,257,,9
3621,2514480913,#NAME?,25,Kishoreganj,14,Katiadi,48,Mosua,9,Boro mosua-7,13,UP,20,51,186,257,,9
3621,2514480914,#NAME?,25,Kishoreganj,14,Katiadi,48,Mosua,9,Boro mosua-7,14,UP,20,51,186,257,,9
3621,2514480915,#NAME?,25,Kishoreganj,14,Katiadi,48,Mosua,9,Boro mosua-7,15,UP,20,51,186,257,,9
3621,2514480916,#NAME?,25,Kishoreganj,14,Katiadi,48,Mosua,9,Boro mosua-7,16,UP,20,51,186,257,,9
3621,2514480921,#NAME?,25,Kishoreganj,14,Katiadi,48,Mosua,9,Boro mosua-7,21,PP,20,51,186,257,,9
3621,2514480922,#NAME?,25,Kishoreganj,14,Katiadi,48,Mosua,9,Boro mosua-7,22,PP,20,51,186,257,,9
3621,2514480923,#NAME?,25,Kishoreganj,14,Katiadi,48,Mosua,9,Boro mosua-7,23,PP,20,51,186,257,,9
3621,2514480924,#NAME?,25,Kishoreganj,14,Katiadi,48,Mosua,9,Boro mosua-7,24,PP,20,51,186,257,,9
3621,2514480925,#NAME?,25,Kishoreganj,14,Katiadi,48,Mosua,9,Boro mosua-7,25,PP,20,51,186,257,,9
3621,2514480926,#NAME?,25,Kishoreganj,14,Katiadi,48,Mosua,9,Boro mosua-7,26,PP,20,51,186,257,,9
3621,2514480931,#NAME?,25,Kishoreganj,14,Katiadi,48,Mosua,9,Boro mosua-7,31,NP,20,51,186,257,,9
3621,2514480932,#NAME?,25,Kishoreganj,14,Katiadi,48,Mosua,9,Boro mosua-7,32,NP,20,51,186,257,,9
3621,2514480933,#NAME?,25,Kishoreganj,14,Katiadi,48,Mosua,9,Boro mosua-7,33,NP,20,51,186,257,,9
3621,2514480934,#NAME?,25,Kishoreganj,14,Katiadi,48,Mosua,9,Boro mosua-7,34,NP,20,51,186,257,,9
3621,2514480935,#NAME?,25,Kishoreganj,14,Katiadi,48,Mosua,9,Boro mosua-7,35,NP,20,51,186,257,,9
3621,2514480936,#NAME?,25,Kishoreganj,14,Katiadi,48,Mosua,9,Boro mosua-7,36,NP,20,51,186,257,,9
,,#NAME?,,,,,,,,,,,,,,,,9
,,#NAME?,,,,,,,,,,,,,,,,9
2627,2517631811,#NAME?,25,Kishoreganj,17,Kuliarchar,63,Ramdi,18,Daspara+Bora Kanda,11,UP,26,138,59,223,,10
2627,2517631812,#NAME?,25,Kishoreganj,17,Kuliarchar,63,Ramdi,18,Daspara+Bora Kanda,12,UP,26,138,59,223,,10
2627,2517631813,#NAME?,25,Kishoreganj,17,Kuliarchar,63,Ramdi,18,Daspara+Bora Kanda,13,UP,26,138,59,223,,10
2627,2517631814,#NAME?,25,Kishoreganj,17,Kuliarchar,63,Ramdi,18,Daspara+Bora Kanda,14,UP,26,138,59,223,,10
2627,2517631815,#NAME?,25,Kishoreganj,17,Kuliarchar,63,Ramdi,18,Daspara+Bora Kanda,15,UP,26,138,59,223,,10
2627,2517631816,#NAME?,25,Kishoreganj,17,Kuliarchar,63,Ramdi,18,Daspara+Bora Kanda,16,UP,26,138,59,223,,10
2627,2517631821,#NAME?,25,Kishoreganj,17,Kuliarchar,63,Ramdi,18,Daspara+Bora Kanda,21,PP,26,138,59,223,,10
2627,2517631822,#NAME?,25,Kishoreganj,17,Kuliarchar,63,Ramdi,18,Daspara+Bora Kanda,22,PP,26,138,59,223,,10
2627,2517631823,#NAME?,25,Kishoreganj,17,Kuliarchar,63,Ramdi,18,Daspara+Bora Kanda,23,PP,26,138,59,223,,10
2627,2517631824,#NAME?,25,Kishoreganj,17,Kuliarchar,63,Ramdi,18,Daspara+Bora Kanda,24,PP,26,138,59,223,,10
2627,2517631825,#NAME?,25,Kishoreganj,17,Kuliarchar,63,Ramdi,18,Daspara+Bora Kanda,25,PP,26,138,59,223,,10
2627,2517631826,#NAME?,25,Kishoreganj,17,Kuliarchar,63,Ramdi,18,Daspara+Bora Kanda,26,PP,26,138,59,223,,10
2627,2517631831,#NAME?,25,Kishoreganj,17,Kuliarchar,63,Ramdi,18,Daspara+Bora Kanda,31,NP,26,138,59,223,,10
2627,2517631832,#NAME?,25,Kishoreganj,17,Kuliarchar,63,Ramdi,18,Daspara+Bora Kanda,32,NP,26,138,59,223,,10
2627,2517631833,#NAME?,25,Kishoreganj,17,Kuliarchar,63,Ramdi,18,Daspara+Bora Kanda,33,NP,26,138,59,223,,10
2627,2517631834,#NAME?,25,Kishoreganj,17,Kuliarchar,63,Ramdi,18,Daspara+Bora Kanda,34,NP,26,138,59,223,,10
2627,2517631835,#NAME?,25,Kishoreganj,17,Kuliarchar,63,Ramdi,18,Daspara+Bora Kanda,35,NP,26,138,59,223,,10
2627,2517631836,#NAME?,25,Kishoreganj,17,Kuliarchar,63,Ramdi,18,Daspara+Bora Kanda,36,NP,26,138,59,223,,10
,,#NAME?,,,,,,,,,,,,,,,,10
,,#NAME?,,,,,,,,,,,,,,,,10
2517,2517425011,#NAME?,25,Kishoreganj,17,Kuliarchar,42,Kuliarchar-Pourashava,50,Khali Karkandi Tiakata,11,UP,17,51,41,109,,10
2517,2517425012,#NAME?,25,Kishoreganj,17,Kuliarchar,42,Kuliarchar-Pourashava,50,Khali Karkandi Tiakata,12,UP,17,51,41,109,,10
2517,2517425013,#NAME?,25,Kishoreganj,17,Kuliarchar,42,Kuliarchar-Pourashava,50,Khali Karkandi Tiakata,13,UP,17,51,41,109,,10
2517,2517425014,#NAME?,25,Kishoreganj,17,Kuliarchar,42,Kuliarchar-Pourashava,50,Khali Karkandi Tiakata,14,UP,17,51,41,109,,10
2517,2517425015,#NAME?,25,Kishoreganj,17,Kuliarchar,42,Kuliarchar-Pourashava,50,Khali Karkandi Tiakata,15,UP,17,51,41,109,,10
2517,2517425016,#NAME?,25,Kishoreganj,17,Kuliarchar,42,Kuliarchar-Pourashava,50,Khali Karkandi Tiakata,16,UP,17,51,41,109,,10
2517,2517425021,#NAME?,25,Kishoreganj,17,Kuliarchar,42,Kuliarchar-Pourashava,50,Khali Karkandi Tiakata,21,PP,17,51,41,109,,10
2517,2517425022,#NAME?,25,Kishoreganj,17,Kuliarchar,42,Kuliarchar-Pourashava,50,Khali Karkandi Tiakata,22,PP,17,51,41,109,,10
2517,2517425023,#NAME?,25,Kishoreganj,17,Kuliarchar,42,Kuliarchar-Pourashava,50,Khali Karkandi Tiakata,23,PP,17,51,41,109,,10
2517,2517425024,#NAME?,25,Kishoreganj,17,Kuliarchar,42,Kuliarchar-Pourashava,50,Khali Karkandi Tiakata,24,PP,17,51,41,109,,10
2517,2517425025,#NAME?,25,Kishoreganj,17,Kuliarchar,42,Kuliarchar-Pourashava,50,Khali Karkandi Tiakata,25,PP,17,51,41,109,,10
2517,2517425026,#NAME?,25,Kishoreganj,17,Kuliarchar,42,Kuliarchar-Pourashava,50,Khali Karkandi Tiakata,26,PP,17,51,41,109,,10
2517,2517425031,#NAME?,25,Kishoreganj,17,Kuliarchar,42,Kuliarchar-Pourashava,50,Khali Karkandi Tiakata,31,NP,17,51,41,109,,10
2517,2517425032,#NAME?,25,Kishoreganj,17,Kuliarchar,42,Kuliarchar-Pourashava,50,Khali Karkandi Tiakata,32,NP,17,51,41,109,,10
2517,2517425033,#NAME?,25,Kishoreganj,17,Kuliarchar,42,Kuliarchar-Pourashava,50,Khali Karkandi Tiakata,33,NP,17,51,41,109,,10
2517,2517425034,#NAME?,25,Kishoreganj,17,Kuliarchar,42,Kuliarchar-Pourashava,50,Khali Karkandi Tiakata,34,NP,17,51,41,109,,10
2517,2517425035,#NAME?,25,Kishoreganj,17,Kuliarchar,42,Kuliarchar-Pourashava,50,Khali Karkandi Tiakata,35,NP,17,51,41,109,,10
2517,2517425036,#NAME?,25,Kishoreganj,17,Kuliarchar,42,Kuliarchar-Pourashava,50,Khali Karkandi Tiakata,36,NP,17,51,41,109,,10
,,#NAME?,,,,,,,,,,,,,,,,10
,,#NAME?,,,,,,,,,,,,,,,,10
2490,2517426811,#NAME?,25,Kishoreganj,17,Kuliarchar,42,Kuliarchar-Pourashava,68,Noyagaon Beparipara Rayer Char-1,11,UP,45,51,132,228,,10
2490,2517426812,#NAME?,25,Kishoreganj,17,Kuliarchar,42,Kuliarchar-Pourashava,68,Noyagaon Beparipara Rayer Char-1,12,UP,45,51,132,228,,10
2490,2517426813,#NAME?,25,Kishoreganj,17,Kuliarchar,42,Kuliarchar-Pourashava,68,Noyagaon Beparipara Rayer Char-1,13,UP,45,51,132,228,,10
2490,2517426814,#NAME?,25,Kishoreganj,17,Kuliarchar,42,Kuliarchar-Pourashava,68,Noyagaon Beparipara Rayer Char-1,14,UP,45,51,132,228,,10
2490,2517426815,#NAME?,25,Kishoreganj,17,Kuliarchar,42,Kuliarchar-Pourashava,68,Noyagaon Beparipara Rayer Char-1,15,UP,45,51,132,228,,10
2490,2517426816,#NAME?,25,Kishoreganj,17,Kuliarchar,42,Kuliarchar-Pourashava,68,Noyagaon Beparipara Rayer Char-1,16,UP,45,51,132,228,,10
2490,2517426821,#NAME?,25,Kishoreganj,17,Kuliarchar,42,Kuliarchar-Pourashava,68,Noyagaon Beparipara Rayer Char-1,21,PP,45,51,132,228,,10
2490,2517426822,#NAME?,25,Kishoreganj,17,Kuliarchar,42,Kuliarchar-Pourashava,68,Noyagaon Beparipara Rayer Char-1,22,PP,45,51,132,228,,10
2490,2517426823,#NAME?,25,Kishoreganj,17,Kuliarchar,42,Kuliarchar-Pourashava,68,Noyagaon Beparipara Rayer Char-1,23,PP,45,51,132,228,,10
2490,2517426824,#NAME?,25,Kishoreganj,17,Kuliarchar,42,Kuliarchar-Pourashava,68,Noyagaon Beparipara Rayer Char-1,24,PP,45,51,132,228,,10
2490,2517426825,#NAME?,25,Kishoreganj,17,Kuliarchar,42,Kuliarchar-Pourashava,68,Noyagaon Beparipara Rayer Char-1,25,PP,45,51,132,228,,10
2490,2517426826,#NAME?,25,Kishoreganj,17,Kuliarchar,42,Kuliarchar-Pourashava,68,Noyagaon Beparipara Rayer Char-1,26,PP,45,51,132,228,,10
2490,2517426831,#NAME?,25,Kishoreganj,17,Kuliarchar,42,Kuliarchar-Pourashava,68,Noyagaon Beparipara Rayer Char-1,31,NP,45,51,132,228,,10
2490,2517426832,#NAME?,25,Kishoreganj,17,Kuliarchar,42,Kuliarchar-Pourashava,68,Noyagaon Beparipara Rayer Char-1,32,NP,45,51,132,228,,10
2490,2517426833,#NAME?,25,Kishoreganj,17,Kuliarchar,42,Kuliarchar-Pourashava,68,Noyagaon Beparipara Rayer Char-1,33,NP,45,51,132,228,,10
2490,2517426834,#NAME?,25,Kishoreganj,17,Kuliarchar,42,Kuliarchar-Pourashava,68,Noyagaon Beparipara Rayer Char-1,34,NP,45,51,132,228,,10
2490,2517426835,#NAME?,25,Kishoreganj,17,Kuliarchar,42,Kuliarchar-Pourashava,68,Noyagaon Beparipara Rayer Char-1,35,NP,45,51,132,228,,10
2490,2517426836,#NAME?,25,Kishoreganj,17,Kuliarchar,42,Kuliarchar-Pourashava,68,Noyagaon Beparipara Rayer Char-1,36,NP,45,51,132,228,,10
