"Sl..No","Barcode","code128","PSU","District","PSU_UP","Upazila","PSU_Union","Union","PSU_VWC","VWC","HH_PSU","wealth","Ultra.poor","Poor","Non.Poor","Total","Remarks","Print.Sl..no"
1154,2511689912,NA,25,"Sylhet",11,"Gowainghat",68,"Rustompur",99,"Vitorgul",12,"UP",52,160,59,271,NA,16
1154,2511689913,NA,25,"Sylhet",11,"Gowainghat",68,"Rustompur",99,"Vitorgul",13,"UP",52,160,59,271,NA,16
1154,2511689914,NA,25,"Sylhet",11,"Gowainghat",68,"Rustompur",99,"Vitorgul",14,"UP",52,160,59,271,NA,16
1154,2511689915,NA,25,"Sylhet",11,"Gowainghat",68,"Rustompur",99,"Vitorgul",15,"UP",52,160,59,271,NA,16
1154,2511689916,NA,25,"Sylhet",11,"Gowainghat",68,"Rustompur",99,"Vitorgul",16,"UP",52,160,59,271,NA,16
1154,2511689921,NA,25,"Sylhet",11,"Gowainghat",68,"Rustompur",99,"Vitorgul",21,"PP",52,160,59,271,NA,16
1154,2511689922,NA,25,"Sylhet",11,"Gowainghat",68,"Rustompur",99,"Vitorgul",22,"PP",52,160,59,271,NA,16
1154,2511689923,NA,25,"Sylhet",11,"Gowainghat",68,"Rustompur",99,"Vitorgul",23,"PP",52,160,59,271,NA,16
1154,2511689924,NA,25,"Sylhet",11,"Gowainghat",68,"Rustompur",99,"Vitorgul",24,"PP",52,160,59,271,NA,16
1154,2511689925,NA,25,"Sylhet",11,"Gowainghat",68,"Rustompur",99,"Vitorgul",25,"PP",52,160,59,271,NA,16
1154,2511689926,NA,25,"Sylhet",11,"Gowainghat",68,"Rustompur",99,"Vitorgul",26,"PP",52,160,59,271,NA,16
1154,2511689931,NA,25,"Sylhet",11,"Gowainghat",68,"Rustompur",99,"Vitorgul",31,"NP",52,160,59,271,NA,16
1154,2511689932,NA,25,"Sylhet",11,"Gowainghat",68,"Rustompur",99,"Vitorgul",32,"NP",52,160,59,271,NA,16
1154,2511689933,NA,25,"Sylhet",11,"Gowainghat",68,"Rustompur",99,"Vitorgul",33,"NP",52,160,59,271,NA,16
1154,2511689934,NA,25,"Sylhet",11,"Gowainghat",68,"Rustompur",99,"Vitorgul",34,"NP",52,160,59,271,NA,16
1154,2511689935,NA,25,"Sylhet",11,"Gowainghat",68,"Rustompur",99,"Vitorgul",35,"NP",52,160,59,271,NA,16
1154,2511689936,NA,25,"Sylhet",11,"Gowainghat",68,"Rustompur",99,"Vitorgul",36,"NP",52,160,59,271,NA,16
1116,2512143411,NA,25,"Sylhet",12,"Jaintapur",14,"Chiknagul",34,"Ghaterchati-1",11,"UP",45,50,55,150,NA,17
1116,2512143412,NA,25,"Sylhet",12,"Jaintapur",14,"Chiknagul",34,"Ghaterchati-1",12,"UP",45,50,55,150,NA,17
1116,2512143413,NA,25,"Sylhet",12,"Jaintapur",14,"Chiknagul",34,"Ghaterchati-1",13,"UP",45,50,55,150,NA,17
1116,2512143414,NA,25,"Sylhet",12,"Jaintapur",14,"Chiknagul",34,"Ghaterchati-1",14,"UP",45,50,55,150,NA,17
1116,2512143415,NA,25,"Sylhet",12,"Jaintapur",14,"Chiknagul",34,"Ghaterchati-1",15,"UP",45,50,55,150,NA,17
1116,2512143416,NA,25,"Sylhet",12,"Jaintapur",14,"Chiknagul",34,"Ghaterchati-1",16,"UP",45,50,55,150,NA,17
1116,2512143421,NA,25,"Sylhet",12,"Jaintapur",14,"Chiknagul",34,"Ghaterchati-1",21,"PP",45,50,55,150,NA,17
1116,2512143422,NA,25,"Sylhet",12,"Jaintapur",14,"Chiknagul",34,"Ghaterchati-1",22,"PP",45,50,55,150,NA,17
1116,2512143423,NA,25,"Sylhet",12,"Jaintapur",14,"Chiknagul",34,"Ghaterchati-1",23,"PP",45,50,55,150,NA,17
1116,2512143424,NA,25,"Sylhet",12,"Jaintapur",14,"Chiknagul",34,"Ghaterchati-1",24,"PP",45,50,55,150,NA,17
1116,2512143425,NA,25,"Sylhet",12,"Jaintapur",14,"Chiknagul",34,"Ghaterchati-1",25,"PP",45,50,55,150,NA,17
1116,2512143426,NA,25,"Sylhet",12,"Jaintapur",14,"Chiknagul",34,"Ghaterchati-1",26,"PP",45,50,55,150,NA,17
1116,2512143431,NA,25,"Sylhet",12,"Jaintapur",14,"Chiknagul",34,"Ghaterchati-1",31,"NP",45,50,55,150,NA,17
1116,2512143432,NA,25,"Sylhet",12,"Jaintapur",14,"Chiknagul",34,"Ghaterchati-1",32,"NP",45,50,55,150,NA,17
1116,2512143433,NA,25,"Sylhet",12,"Jaintapur",14,"Chiknagul",34,"Ghaterchati-1",33,"NP",45,50,55,150,NA,17
1116,2512143434,NA,25,"Sylhet",12,"Jaintapur",14,"Chiknagul",34,"Ghaterchati-1",34,"NP",45,50,55,150,NA,17
1116,2512143435,NA,25,"Sylhet",12,"Jaintapur",14,"Chiknagul",34,"Ghaterchati-1",35,"NP",45,50,55,150,NA,17
1116,2512143436,NA,25,"Sylhet",12,"Jaintapur",14,"Chiknagul",34,"Ghaterchati-1",36,"NP",45,50,55,150,NA,17
1070,2512168811,NA,25,"Sylhet",12,"Jaintapur",16,"Darbost",88,"Sreekhel",11,"UP",31,23,98,152,NA,17
1070,2512168812,NA,25,"Sylhet",12,"Jaintapur",16,"Darbost",88,"Sreekhel",12,"UP",31,23,98,152,NA,17
1070,2512168813,NA,25,"Sylhet",12,"Jaintapur",16,"Darbost",88,"Sreekhel",13,"UP",31,23,98,152,NA,17
1070,2512168814,NA,25,"Sylhet",12,"Jaintapur",16,"Darbost",88,"Sreekhel",14,"UP",31,23,98,152,NA,17
1070,2512168815,NA,25,"Sylhet",12,"Jaintapur",16,"Darbost",88,"Sreekhel",15,"UP",31,23,98,152,NA,17
1070,2512168816,NA,25,"Sylhet",12,"Jaintapur",16,"Darbost",88,"Sreekhel",16,"UP",31,23,98,152,NA,17
1070,2512168821,NA,25,"Sylhet",12,"Jaintapur",16,"Darbost",88,"Sreekhel",21,"PP",31,23,98,152,NA,17
1070,2512168822,NA,25,"Sylhet",12,"Jaintapur",16,"Darbost",88,"Sreekhel",22,"PP",31,23,98,152,NA,17
1070,2512168823,NA,25,"Sylhet",12,"Jaintapur",16,"Darbost",88,"Sreekhel",23,"PP",31,23,98,152,NA,17
1070,2512168824,NA,25,"Sylhet",12,"Jaintapur",16,"Darbost",88,"Sreekhel",24,"PP",31,23,98,152,NA,17
1070,2512168825,NA,25,"Sylhet",12,"Jaintapur",16,"Darbost",88,"Sreekhel",25,"PP",31,23,98,152,NA,17
1070,2512168826,NA,25,"Sylhet",12,"Jaintapur",16,"Darbost",88,"Sreekhel",26,"PP",31,23,98,152,NA,17
1070,2512168831,NA,25,"Sylhet",12,"Jaintapur",16,"Darbost",88,"Sreekhel",31,"NP",31,23,98,152,NA,17
1070,2512168832,NA,25,"Sylhet",12,"Jaintapur",16,"Darbost",88,"Sreekhel",32,"NP",31,23,98,152,NA,17
1070,2512168833,NA,25,"Sylhet",12,"Jaintapur",16,"Darbost",88,"Sreekhel",33,"NP",31,23,98,152,NA,17
1070,2512168834,NA,25,"Sylhet",12,"Jaintapur",16,"Darbost",88,"Sreekhel",34,"NP",31,23,98,152,NA,17
1070,2512168835,NA,25,"Sylhet",12,"Jaintapur",16,"Darbost",88,"Sreekhel",35,"NP",31,23,98,152,NA,17
1070,2512168836,NA,25,"Sylhet",12,"Jaintapur",16,"Darbost",88,"Sreekhel",36,"NP",31,23,98,152,NA,17
1473,2513701511,NA,25,"Sylhet",13,"Kanaighat",70,"Sathbak",15,"Dabadoronirmati",11,"UP",26,0,100,126,NA,17
1473,2513701512,NA,25,"Sylhet",13,"Kanaighat",70,"Sathbak",15,"Dabadoronirmati",12,"UP",26,0,100,126,NA,17
1473,2513701513,NA,25,"Sylhet",13,"Kanaighat",70,"Sathbak",15,"Dabadoronirmati",13,"UP",26,0,100,126,NA,17
1473,2513701514,NA,25,"Sylhet",13,"Kanaighat",70,"Sathbak",15,"Dabadoronirmati",14,"UP",26,0,100,126,NA,17
1473,2513701515,NA,25,"Sylhet",13,"Kanaighat",70,"Sathbak",15,"Dabadoronirmati",15,"UP",26,0,100,126,NA,17
1473,2513701516,NA,25,"Sylhet",13,"Kanaighat",70,"Sathbak",15,"Dabadoronirmati",16,"UP",26,0,100,126,NA,17
1473,2513701521,NA,25,"Sylhet",13,"Kanaighat",70,"Sathbak",15,"Dabadoronirmati",21,"PP",26,0,100,126,NA,17
1473,2513701522,NA,25,"Sylhet",13,"Kanaighat",70,"Sathbak",15,"Dabadoronirmati",22,"PP",26,0,100,126,NA,17
1473,2513701523,NA,25,"Sylhet",13,"Kanaighat",70,"Sathbak",15,"Dabadoronirmati",23,"PP",26,0,100,126,NA,17
1473,2513701524,NA,25,"Sylhet",13,"Kanaighat",70,"Sathbak",15,"Dabadoronirmati",24,"PP",26,0,100,126,NA,17
1473,2513701525,NA,25,"Sylhet",13,"Kanaighat",70,"Sathbak",15,"Dabadoronirmati",25,"PP",26,0,100,126,NA,17
1473,2513701526,NA,25,"Sylhet",13,"Kanaighat",70,"Sathbak",15,"Dabadoronirmati",26,"PP",26,0,100,126,NA,17
1473,2513701531,NA,25,"Sylhet",13,"Kanaighat",70,"Sathbak",15,"Dabadoronirmati",31,"NP",26,0,100,126,NA,17
1473,2513701532,NA,25,"Sylhet",13,"Kanaighat",70,"Sathbak",15,"Dabadoronirmati",32,"NP",26,0,100,126,NA,17
1473,2513701533,NA,25,"Sylhet",13,"Kanaighat",70,"Sathbak",15,"Dabadoronirmati",33,"NP",26,0,100,126,NA,17
1473,2513701534,NA,25,"Sylhet",13,"Kanaighat",70,"Sathbak",15,"Dabadoronirmati",34,"NP",26,0,100,126,NA,17
1473,2513701535,NA,25,"Sylhet",13,"Kanaighat",70,"Sathbak",15,"Dabadoronirmati",35,"NP",26,0,100,126,NA,17
1473,2513701536,NA,25,"Sylhet",13,"Kanaighat",70,"Sathbak",15,"Dabadoronirmati",36,"NP",26,0,100,126,NA,17
1590,2513653111,NA,25,"Sylhet",13,"Kanaighat",65,"Razagonj",31,"Faljur-2",11,"UP",43,45,110,198,NA,17
1590,2513653112,NA,25,"Sylhet",13,"Kanaighat",65,"Razagonj",31,"Faljur-2",12,"UP",43,45,110,198,NA,17
1590,2513653113,NA,25,"Sylhet",13,"Kanaighat",65,"Razagonj",31,"Faljur-2",13,"UP",43,45,110,198,NA,17
1590,2513653114,NA,25,"Sylhet",13,"Kanaighat",65,"Razagonj",31,"Faljur-2",14,"UP",43,45,110,198,NA,17
1590,2513653115,NA,25,"Sylhet",13,"Kanaighat",65,"Razagonj",31,"Faljur-2",15,"UP",43,45,110,198,NA,17
1590,2513653116,NA,25,"Sylhet",13,"Kanaighat",65,"Razagonj",31,"Faljur-2",16,"UP",43,45,110,198,NA,17
1590,2513653121,NA,25,"Sylhet",13,"Kanaighat",65,"Razagonj",31,"Faljur-2",21,"PP",43,45,110,198,NA,17
1590,2513653122,NA,25,"Sylhet",13,"Kanaighat",65,"Razagonj",31,"Faljur-2",22,"PP",43,45,110,198,NA,17
1590,2513653123,NA,25,"Sylhet",13,"Kanaighat",65,"Razagonj",31,"Faljur-2",23,"PP",43,45,110,198,NA,17
1590,2513653124,NA,25,"Sylhet",13,"Kanaighat",65,"Razagonj",31,"Faljur-2",24,"PP",43,45,110,198,NA,17
1590,2513653125,NA,25,"Sylhet",13,"Kanaighat",65,"Razagonj",31,"Faljur-2",25,"PP",43,45,110,198,NA,17
1590,2513653126,NA,25,"Sylhet",13,"Kanaighat",65,"Razagonj",31,"Faljur-2",26,"PP",43,45,110,198,NA,17
1590,2513653131,NA,25,"Sylhet",13,"Kanaighat",65,"Razagonj",31,"Faljur-2",31,"NP",43,45,110,198,NA,17
1590,2513653132,NA,25,"Sylhet",13,"Kanaighat",65,"Razagonj",31,"Faljur-2",32,"NP",43,45,110,198,NA,17
1590,2513653133,NA,25,"Sylhet",13,"Kanaighat",65,"Razagonj",31,"Faljur-2",33,"NP",43,45,110,198,NA,17
1590,2513653134,NA,25,"Sylhet",13,"Kanaighat",65,"Razagonj",31,"Faljur-2",34,"NP",43,45,110,198,NA,17
1590,2513653135,NA,25,"Sylhet",13,"Kanaighat",65,"Razagonj",31,"Faljur-2",35,"NP",43,45,110,198,NA,17
1590,2513653136,NA,25,"Sylhet",13,"Kanaighat",65,"Razagonj",31,"Faljur-2",36,"NP",43,45,110,198,NA,17
1769,2525761111,NA,25,"Sylhet",25,"Zokigonj",76,"Sultanpur",11,"Brammongram",11,"UP",18,16,60,94,NA,17
1769,2525761112,NA,25,"Sylhet",25,"Zokigonj",76,"Sultanpur",11,"Brammongram",12,"UP",18,16,60,94,NA,17
1769,2525761113,NA,25,"Sylhet",25,"Zokigonj",76,"Sultanpur",11,"Brammongram",13,"UP",18,16,60,94,NA,17
1769,2525761114,NA,25,"Sylhet",25,"Zokigonj",76,"Sultanpur",11,"Brammongram",14,"UP",18,16,60,94,NA,17
1769,2525761115,NA,25,"Sylhet",25,"Zokigonj",76,"Sultanpur",11,"Brammongram",15,"UP",18,16,60,94,NA,17
1769,2525761116,NA,25,"Sylhet",25,"Zokigonj",76,"Sultanpur",11,"Brammongram",16,"UP",18,16,60,94,NA,17
1769,2525761121,NA,25,"Sylhet",25,"Zokigonj",76,"Sultanpur",11,"Brammongram",21,"PP",18,16,60,94,NA,17
1769,2525761122,NA,25,"Sylhet",25,"Zokigonj",76,"Sultanpur",11,"Brammongram",22,"PP",18,16,60,94,NA,17
1769,2525761123,NA,25,"Sylhet",25,"Zokigonj",76,"Sultanpur",11,"Brammongram",23,"PP",18,16,60,94,NA,17
1769,2525761124,NA,25,"Sylhet",25,"Zokigonj",76,"Sultanpur",11,"Brammongram",24,"PP",18,16,60,94,NA,17
1769,2525761125,NA,25,"Sylhet",25,"Zokigonj",76,"Sultanpur",11,"Brammongram",25,"PP",18,16,60,94,NA,17
1769,2525761126,NA,25,"Sylhet",25,"Zokigonj",76,"Sultanpur",11,"Brammongram",26,"PP",18,16,60,94,NA,17
1769,2525761131,NA,25,"Sylhet",25,"Zokigonj",76,"Sultanpur",11,"Brammongram",31,"NP",18,16,60,94,NA,17
1769,2525761132,NA,25,"Sylhet",25,"Zokigonj",76,"Sultanpur",11,"Brammongram",32,"NP",18,16,60,94,NA,17
1769,2525761133,NA,25,"Sylhet",25,"Zokigonj",76,"Sultanpur",11,"Brammongram",33,"NP",18,16,60,94,NA,17
1769,2525761134,NA,25,"Sylhet",25,"Zokigonj",76,"Sultanpur",11,"Brammongram",34,"NP",18,16,60,94,NA,17
1769,2525761135,NA,25,"Sylhet",25,"Zokigonj",76,"Sultanpur",11,"Brammongram",35,"NP",18,16,60,94,NA,17
1769,2525761136,NA,25,"Sylhet",25,"Zokigonj",76,"Sultanpur",11,"Brammongram",36,"NP",18,16,60,94,NA,17
1835,2525462511,NA,25,"Sylhet",25,"Zokigonj",46,"Manikpur",25,"Dorgabaharpur",11,"UP",80,61,155,296,NA,17
1835,2525462512,NA,25,"Sylhet",25,"Zokigonj",46,"Manikpur",25,"Dorgabaharpur",12,"UP",80,61,155,296,NA,17
1835,2525462513,NA,25,"Sylhet",25,"Zokigonj",46,"Manikpur",25,"Dorgabaharpur",13,"UP",80,61,155,296,NA,17
1835,2525462514,NA,25,"Sylhet",25,"Zokigonj",46,"Manikpur",25,"Dorgabaharpur",14,"UP",80,61,155,296,NA,17
1835,2525462515,NA,25,"Sylhet",25,"Zokigonj",46,"Manikpur",25,"Dorgabaharpur",15,"UP",80,61,155,296,NA,17
1835,2525462516,NA,25,"Sylhet",25,"Zokigonj",46,"Manikpur",25,"Dorgabaharpur",16,"UP",80,61,155,296,NA,17
1835,2525462521,NA,25,"Sylhet",25,"Zokigonj",46,"Manikpur",25,"Dorgabaharpur",21,"PP",80,61,155,296,NA,17
1835,2525462522,NA,25,"Sylhet",25,"Zokigonj",46,"Manikpur",25,"Dorgabaharpur",22,"PP",80,61,155,296,NA,17
1835,2525462523,NA,25,"Sylhet",25,"Zokigonj",46,"Manikpur",25,"Dorgabaharpur",23,"PP",80,61,155,296,NA,17
1835,2525462524,NA,25,"Sylhet",25,"Zokigonj",46,"Manikpur",25,"Dorgabaharpur",24,"PP",80,61,155,296,NA,17
1835,2525462525,NA,25,"Sylhet",25,"Zokigonj",46,"Manikpur",25,"Dorgabaharpur",25,"PP",80,61,155,296,NA,17
1835,2525462526,NA,25,"Sylhet",25,"Zokigonj",46,"Manikpur",25,"Dorgabaharpur",26,"PP",80,61,155,296,NA,17
1835,2525462531,NA,25,"Sylhet",25,"Zokigonj",46,"Manikpur",25,"Dorgabaharpur",31,"NP",80,61,155,296,NA,17
1835,2525462532,NA,25,"Sylhet",25,"Zokigonj",46,"Manikpur",25,"Dorgabaharpur",32,"NP",80,61,155,296,NA,17
1835,2525462533,NA,25,"Sylhet",25,"Zokigonj",46,"Manikpur",25,"Dorgabaharpur",33,"NP",80,61,155,296,NA,17
1835,2525462534,NA,25,"Sylhet",25,"Zokigonj",46,"Manikpur",25,"Dorgabaharpur",34,"NP",80,61,155,296,NA,17
1835,2525462535,NA,25,"Sylhet",25,"Zokigonj",46,"Manikpur",25,"Dorgabaharpur",35,"NP",80,61,155,296,NA,17
1835,2525462536,NA,25,"Sylhet",25,"Zokigonj",46,"Manikpur",25,"Dorgabaharpur",36,"NP",80,61,155,296,NA,17
36595,1429404211,NA,14,"Sunamganj",29,"Jagannathpur",40,"Raniganj",42,"Kamrakhai",11,"UP",49,78,84,211,NA,18
36595,1429404212,NA,14,"Sunamganj",29,"Jagannathpur",40,"Raniganj",42,"Kamrakhai",12,"UP",49,78,84,211,NA,18
36595,1429404213,NA,14,"Sunamganj",29,"Jagannathpur",40,"Raniganj",42,"Kamrakhai",13,"UP",49,78,84,211,NA,18
36595,1429404214,NA,14,"Sunamganj",29,"Jagannathpur",40,"Raniganj",42,"Kamrakhai",14,"UP",49,78,84,211,NA,18
36595,1429404215,NA,14,"Sunamganj",29,"Jagannathpur",40,"Raniganj",42,"Kamrakhai",15,"UP",49,78,84,211,NA,18
36595,1429404216,NA,14,"Sunamganj",29,"Jagannathpur",40,"Raniganj",42,"Kamrakhai",16,"UP",49,78,84,211,NA,18
36595,1429404221,NA,14,"Sunamganj",29,"Jagannathpur",40,"Raniganj",42,"Kamrakhai",21,"PP",49,78,84,211,NA,18
36595,1429404222,NA,14,"Sunamganj",29,"Jagannathpur",40,"Raniganj",42,"Kamrakhai",22,"PP",49,78,84,211,NA,18
36595,1429404223,NA,14,"Sunamganj",29,"Jagannathpur",40,"Raniganj",42,"Kamrakhai",23,"PP",49,78,84,211,NA,18
36595,1429404224,NA,14,"Sunamganj",29,"Jagannathpur",40,"Raniganj",42,"Kamrakhai",24,"PP",49,78,84,211,NA,18
36595,1429404225,NA,14,"Sunamganj",29,"Jagannathpur",40,"Raniganj",42,"Kamrakhai",25,"PP",49,78,84,211,NA,18
36595,1429404226,NA,14,"Sunamganj",29,"Jagannathpur",40,"Raniganj",42,"Kamrakhai",26,"PP",49,78,84,211,NA,18
36595,1429404231,NA,14,"Sunamganj",29,"Jagannathpur",40,"Raniganj",42,"Kamrakhai",31,"NP",49,78,84,211,NA,18
36595,1429404232,NA,14,"Sunamganj",29,"Jagannathpur",40,"Raniganj",42,"Kamrakhai",32,"NP",49,78,84,211,NA,18
36595,1429404233,NA,14,"Sunamganj",29,"Jagannathpur",40,"Raniganj",42,"Kamrakhai",33,"NP",49,78,84,211,NA,18
36595,1429404234,NA,14,"Sunamganj",29,"Jagannathpur",40,"Raniganj",42,"Kamrakhai",34,"NP",49,78,84,211,NA,18
36595,1429404235,NA,14,"Sunamganj",29,"Jagannathpur",40,"Raniganj",42,"Kamrakhai",35,"NP",49,78,84,211,NA,18
36595,1429404236,NA,14,"Sunamganj",29,"Jagannathpur",40,"Raniganj",42,"Kamrakhai",36,"NP",49,78,84,211,NA,18
765,2505432311,NA,25,"Sylhet",5,"Biswanath",43,"Lamakazi",23,"Digly-2",11,"UP",36,74,100,210,NA,18
765,2505432312,NA,25,"Sylhet",5,"Biswanath",43,"Lamakazi",23,"Digly-2",12,"UP",36,74,100,210,NA,18
765,2505432313,NA,25,"Sylhet",5,"Biswanath",43,"Lamakazi",23,"Digly-2",13,"UP",36,74,100,210,NA,18
765,2505432314,NA,25,"Sylhet",5,"Biswanath",43,"Lamakazi",23,"Digly-2",14,"UP",36,74,100,210,NA,18
765,2505432315,NA,25,"Sylhet",5,"Biswanath",43,"Lamakazi",23,"Digly-2",15,"UP",36,74,100,210,NA,18
765,2505432316,NA,25,"Sylhet",5,"Biswanath",43,"Lamakazi",23,"Digly-2",16,"UP",36,74,100,210,NA,18
765,2505432321,NA,25,"Sylhet",5,"Biswanath",43,"Lamakazi",23,"Digly-2",21,"PP",36,74,100,210,NA,18
765,2505432322,NA,25,"Sylhet",5,"Biswanath",43,"Lamakazi",23,"Digly-2",22,"PP",36,74,100,210,NA,18
765,2505432323,NA,25,"Sylhet",5,"Biswanath",43,"Lamakazi",23,"Digly-2",23,"PP",36,74,100,210,NA,18
765,2505432324,NA,25,"Sylhet",5,"Biswanath",43,"Lamakazi",23,"Digly-2",24,"PP",36,74,100,210,NA,18
765,2505432325,NA,25,"Sylhet",5,"Biswanath",43,"Lamakazi",23,"Digly-2",25,"PP",36,74,100,210,NA,18
765,2505432326,NA,25,"Sylhet",5,"Biswanath",43,"Lamakazi",23,"Digly-2",26,"PP",36,74,100,210,NA,18
765,2505432331,NA,25,"Sylhet",5,"Biswanath",43,"Lamakazi",23,"Digly-2",31,"NP",36,74,100,210,NA,18
765,2505432332,NA,25,"Sylhet",5,"Biswanath",43,"Lamakazi",23,"Digly-2",32,"NP",36,74,100,210,NA,18
765,2505432333,NA,25,"Sylhet",5,"Biswanath",43,"Lamakazi",23,"Digly-2",33,"NP",36,74,100,210,NA,18
765,2505432334,NA,25,"Sylhet",5,"Biswanath",43,"Lamakazi",23,"Digly-2",34,"NP",36,74,100,210,NA,18
765,2505432335,NA,25,"Sylhet",5,"Biswanath",43,"Lamakazi",23,"Digly-2",35,"NP",36,74,100,210,NA,18
765,2505432336,NA,25,"Sylhet",5,"Biswanath",43,"Lamakazi",23,"Digly-2",36,"NP",36,74,100,210,NA,18
770,2505435911,NA,25,"Sylhet",5,"Biswanath",43,"Lamakazi",59,"Mirpur",11,"UP",28,23,64,115,NA,18
770,2505435912,NA,25,"Sylhet",5,"Biswanath",43,"Lamakazi",59,"Mirpur",12,"UP",28,23,64,115,NA,18
770,2505435913,NA,25,"Sylhet",5,"Biswanath",43,"Lamakazi",59,"Mirpur",13,"UP",28,23,64,115,NA,18
770,2505435914,NA,25,"Sylhet",5,"Biswanath",43,"Lamakazi",59,"Mirpur",14,"UP",28,23,64,115,NA,18
770,2505435915,NA,25,"Sylhet",5,"Biswanath",43,"Lamakazi",59,"Mirpur",15,"UP",28,23,64,115,NA,18
770,2505435916,NA,25,"Sylhet",5,"Biswanath",43,"Lamakazi",59,"Mirpur",16,"UP",28,23,64,115,NA,18
770,2505435921,NA,25,"Sylhet",5,"Biswanath",43,"Lamakazi",59,"Mirpur",21,"PP",28,23,64,115,NA,18
770,2505435922,NA,25,"Sylhet",5,"Biswanath",43,"Lamakazi",59,"Mirpur",22,"PP",28,23,64,115,NA,18
770,2505435923,NA,25,"Sylhet",5,"Biswanath",43,"Lamakazi",59,"Mirpur",23,"PP",28,23,64,115,NA,18
770,2505435924,NA,25,"Sylhet",5,"Biswanath",43,"Lamakazi",59,"Mirpur",24,"PP",28,23,64,115,NA,18
770,2505435925,NA,25,"Sylhet",5,"Biswanath",43,"Lamakazi",59,"Mirpur",25,"PP",28,23,64,115,NA,18
770,2505435926,NA,25,"Sylhet",5,"Biswanath",43,"Lamakazi",59,"Mirpur",26,"PP",28,23,64,115,NA,18
770,2505435931,NA,25,"Sylhet",5,"Biswanath",43,"Lamakazi",59,"Mirpur",31,"NP",28,23,64,115,NA,18
770,2505435932,NA,25,"Sylhet",5,"Biswanath",43,"Lamakazi",59,"Mirpur",32,"NP",28,23,64,115,NA,18
770,2505435933,NA,25,"Sylhet",5,"Biswanath",43,"Lamakazi",59,"Mirpur",33,"NP",28,23,64,115,NA,18
770,2505435934,NA,25,"Sylhet",5,"Biswanath",43,"Lamakazi",59,"Mirpur",34,"NP",28,23,64,115,NA,18
770,2505435935,NA,25,"Sylhet",5,"Biswanath",43,"Lamakazi",59,"Mirpur",35,"NP",28,23,64,115,NA,18
770,2505435936,NA,25,"Sylhet",5,"Biswanath",43,"Lamakazi",59,"Mirpur",36,"NP",28,23,64,115,NA,18
904,2505117511,NA,25,"Sylhet",5,"Biswanath",11,"Biswanath",75,"Purbo Sirajpur",11,"UP",16,0,81,97,NA,18
904,2505117512,NA,25,"Sylhet",5,"Biswanath",11,"Biswanath",75,"Purbo Sirajpur",12,"UP",16,0,81,97,NA,18
904,2505117513,NA,25,"Sylhet",5,"Biswanath",11,"Biswanath",75,"Purbo Sirajpur",13,"UP",16,0,81,97,NA,18
904,2505117514,NA,25,"Sylhet",5,"Biswanath",11,"Biswanath",75,"Purbo Sirajpur",14,"UP",16,0,81,97,NA,18
904,2505117515,NA,25,"Sylhet",5,"Biswanath",11,"Biswanath",75,"Purbo Sirajpur",15,"UP",16,0,81,97,NA,18
904,2505117516,NA,25,"Sylhet",5,"Biswanath",11,"Biswanath",75,"Purbo Sirajpur",16,"UP",16,0,81,97,NA,18
904,2505117521,NA,25,"Sylhet",5,"Biswanath",11,"Biswanath",75,"Purbo Sirajpur",21,"PP",16,0,81,97,NA,18
904,2505117522,NA,25,"Sylhet",5,"Biswanath",11,"Biswanath",75,"Purbo Sirajpur",22,"PP",16,0,81,97,NA,18
904,2505117523,NA,25,"Sylhet",5,"Biswanath",11,"Biswanath",75,"Purbo Sirajpur",23,"PP",16,0,81,97,NA,18
904,2505117524,NA,25,"Sylhet",5,"Biswanath",11,"Biswanath",75,"Purbo Sirajpur",24,"PP",16,0,81,97,NA,18
904,2505117525,NA,25,"Sylhet",5,"Biswanath",11,"Biswanath",75,"Purbo Sirajpur",25,"PP",16,0,81,97,NA,18
904,2505117526,NA,25,"Sylhet",5,"Biswanath",11,"Biswanath",75,"Purbo Sirajpur",26,"PP",16,0,81,97,NA,18
904,2505117531,NA,25,"Sylhet",5,"Biswanath",11,"Biswanath",75,"Purbo Sirajpur",31,"NP",16,0,81,97,NA,18
904,2505117532,NA,25,"Sylhet",5,"Biswanath",11,"Biswanath",75,"Purbo Sirajpur",32,"NP",16,0,81,97,NA,18
904,2505117533,NA,25,"Sylhet",5,"Biswanath",11,"Biswanath",75,"Purbo Sirajpur",33,"NP",16,0,81,97,NA,18
904,2505117534,NA,25,"Sylhet",5,"Biswanath",11,"Biswanath",75,"Purbo Sirajpur",34,"NP",16,0,81,97,NA,18
904,2505117535,NA,25,"Sylhet",5,"Biswanath",11,"Biswanath",75,"Purbo Sirajpur",35,"NP",16,0,81,97,NA,18
904,2505117536,NA,25,"Sylhet",5,"Biswanath",11,"Biswanath",75,"Purbo Sirajpur",36,"NP",16,0,81,97,NA,18
924,2505110711,NA,25,"Sylhet",5,"Biswanath",11,"Biswanath",7,"Biswanath Notun Bazar-1",11,"UP",19,64,187,270,NA,18
924,2505110712,NA,25,"Sylhet",5,"Biswanath",11,"Biswanath",7,"Biswanath Notun Bazar-1",12,"UP",19,64,187,270,NA,18
924,2505110713,NA,25,"Sylhet",5,"Biswanath",11,"Biswanath",7,"Biswanath Notun Bazar-1",13,"UP",19,64,187,270,NA,18
924,2505110714,NA,25,"Sylhet",5,"Biswanath",11,"Biswanath",7,"Biswanath Notun Bazar-1",14,"UP",19,64,187,270,NA,18
